#      Name	     Mass	    Gamma	 Spin	Isospin	   I3	Nq	Ns	Naq	Nas	Nc	Nac	       MC	   Nyield
# pi0139plu	 0.139570	0.00000e+00	  0.0	  1.0	  1.0	1	0	1	0	0	0	      211	0.00101849
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    9.59837e-01	    1.39570e-01	    3.32794e-03	    4.02634e-03	    3.18911e-03	    3.78114e-03	    4.00572e-03	   -2.57472e-03	   -2.47450e-03	    2.59852e-02	    3.33929e-02	    3.26031e-03	    3.59059e-03	    4.01151e-03
    9.66826e-01	    1.39570e-01	    3.20384e-03	    3.86850e-03	    3.11540e-03	    3.68254e-03	    3.90291e-03	   -2.50530e-03	   -2.41395e-03	    2.51374e-02	    3.22107e-02	    3.16148e-03	    3.47576e-03	    3.88120e-03
    9.73865e-01	    1.39570e-01	    3.08338e-03	    3.71571e-03	    3.04234e-03	    3.58546e-03	    3.80155e-03	   -2.43687e-03	   -2.35386e-03	    2.43098e-02	    3.10617e-02	    3.06462e-03	    3.36358e-03	    3.75397e-03
    9.80953e-01	    1.39570e-01	    2.96646e-03	    3.56784e-03	    2.96996e-03	    3.48991e-03	    3.70164e-03	   -2.36945e-03	   -2.29425e-03	    2.35021e-02	    2.99452e-02	    2.96975e-03	    3.25402e-03	    3.62977e-03
    9.88092e-01	    1.39570e-01	    2.85303e-03	    3.42477e-03	    2.89828e-03	    3.39588e-03	    3.60320e-03	   -2.30305e-03	   -2.23518e-03	    2.27141e-02	    2.88605e-02	    2.87684e-03	    3.14707e-03	    3.50858e-03
    9.95282e-01	    1.39570e-01	    2.74301e-03	    3.28638e-03	    2.82733e-03	    3.30338e-03	    3.50624e-03	   -2.23768e-03	   -2.17667e-03	    2.19456e-02	    2.78070e-02	    2.78588e-03	    3.04267e-03	    3.39034e-03
    1.00252e+00	    1.39570e-01	    2.63634e-03	    3.15257e-03	    2.75714e-03	    3.21241e-03	    3.41077e-03	   -2.17336e-03	   -2.11876e-03	    2.11963e-02	    2.67840e-02	    2.69688e-03	    2.94080e-03	    3.27503e-03
    1.00982e+00	    1.39570e-01	    2.53293e-03	    3.02320e-03	    2.68772e-03	    3.12297e-03	    3.31680e-03	   -2.11010e-03	   -2.06149e-03	    2.04658e-02	    2.57909e-02	    2.60980e-03	    2.84143e-03	    3.16261e-03
    1.01717e+00	    1.39570e-01	    2.43273e-03	    2.89817e-03	    2.61910e-03	    3.03506e-03	    3.22434e-03	   -2.04790e-03	   -2.00487e-03	    1.97541e-02	    2.48270e-02	    2.52465e-03	    2.74452e-03	    3.05303e-03
    1.02457e+00	    1.39570e-01	    2.33566e-03	    2.77738e-03	    2.55130e-03	    2.94869e-03	    3.13340e-03	   -1.98677e-03	   -1.94895e-03	    1.90606e-02	    2.38917e-02	    2.44140e-03	    2.65003e-03	    2.94625e-03
    1.03203e+00	    1.39570e-01	    2.24166e-03	    2.66070e-03	    2.48433e-03	    2.86384e-03	    3.04399e-03	   -1.92672e-03	   -1.89374e-03	    1.83853e-02	    2.29845e-02	    2.36005e-03	    2.55794e-03	    2.84224e-03
    1.03954e+00	    1.39570e-01	    2.15066e-03	    2.54803e-03	    2.41823e-03	    2.78052e-03	    2.95610e-03	   -1.86776e-03	   -1.83927e-03	    1.77279e-02	    2.21046e-02	    2.28058e-03	    2.46821e-03	    2.74095e-03
    1.04712e+00	    1.39570e-01	    2.06259e-03	    2.43927e-03	    2.35300e-03	    2.69873e-03	    2.86974e-03	   -1.80989e-03	   -1.78557e-03	    1.70879e-02	    2.12514e-02	    2.20296e-03	    2.38081e-03	    2.64235e-03
    1.05474e+00	    1.39570e-01	    1.97739e-03	    2.33431e-03	    2.28866e-03	    2.61846e-03	    2.78493e-03	   -1.75311e-03	   -1.73265e-03	    1.64653e-02	    2.04245e-02	    2.12720e-03	    2.29570e-03	    2.54639e-03
    1.06243e+00	    1.39570e-01	    1.89498e-03	    2.23306e-03	    2.22523e-03	    2.53971e-03	    2.70165e-03	   -1.69743e-03	   -1.68053e-03	    1.58597e-02	    1.96232e-02	    2.05326e-03	    2.21284e-03	    2.45303e-03
    1.07018e+00	    1.39570e-01	    1.81532e-03	    2.13540e-03	    2.16272e-03	    2.46247e-03	    2.61991e-03	   -1.64285e-03	   -1.62924e-03	    1.52708e-02	    1.88468e-02	    1.98114e-03	    2.13221e-03	    2.36224e-03
    1.07799e+00	    1.39570e-01	    1.73832e-03	    2.04125e-03	    2.10114e-03	    2.38675e-03	    2.53971e-03	   -1.58937e-03	   -1.57879e-03	    1.46983e-02	    1.80950e-02	    1.91081e-03	    2.05376e-03	    2.27396e-03
    1.08586e+00	    1.39570e-01	    1.66393e-03	    1.95051e-03	    2.04051e-03	    2.31252e-03	    2.46105e-03	   -1.53699e-03	   -1.52919e-03	    1.41421e-02	    1.73670e-02	    1.84225e-03	    1.97747e-03	    2.18816e-03
    1.09379e+00	    1.39570e-01	    1.59209e-03	    1.86308e-03	    1.98084e-03	    2.23980e-03	    2.38393e-03	   -1.48572e-03	   -1.48046e-03	    1.36017e-02	    1.66624e-02	    1.77545e-03	    1.90330e-03	    2.10480e-03
    1.10178e+00	    1.39570e-01	    1.52273e-03	    1.77887e-03	    1.92213e-03	    2.16857e-03	    2.30835e-03	   -1.43554e-03	   -1.43260e-03	    1.30769e-02	    1.59806e-02	    1.71038e-03	    1.83121e-03	    2.02383e-03
    1.10984e+00	    1.39570e-01	    1.45579e-03	    1.69779e-03	    1.86441e-03	    2.09882e-03	    2.23430e-03	   -1.38647e-03	   -1.38564e-03	    1.25675e-02	    1.53210e-02	    1.64702e-03	    1.76117e-03	    1.94522e-03
    1.11796e+00	    1.39570e-01	    1.39121e-03	    1.61974e-03	    1.80767e-03	    2.03056e-03	    2.16178e-03	   -1.33849e-03	   -1.33958e-03	    1.20732e-02	    1.46831e-02	    1.58535e-03	    1.69314e-03	    1.86891e-03
    1.12615e+00	    1.39570e-01	    1.32893e-03	    1.54465e-03	    1.75193e-03	    1.96376e-03	    2.09078e-03	   -1.29160e-03	   -1.29443e-03	    1.15937e-02	    1.40665e-02	    1.52536e-03	    1.62709e-03	    1.79488e-03
    1.13441e+00	    1.39570e-01	    1.26889e-03	    1.47243e-03	    1.69719e-03	    1.89842e-03	    2.02130e-03	   -1.24580e-03	   -1.25019e-03	    1.11286e-02	    1.34705e-02	    1.46701e-03	    1.56298e-03	    1.72307e-03
    1.14273e+00	    1.39570e-01	    1.21103e-03	    1.40298e-03	    1.64345e-03	    1.83453e-03	    1.95334e-03	   -1.20109e-03	   -1.20687e-03	    1.06778e-02	    1.28947e-02	    1.41028e-03	    1.50078e-03	    1.65346e-03
    1.15112e+00	    1.39570e-01	    1.15531e-03	    1.33624e-03	    1.59073e-03	    1.77208e-03	    1.88688e-03	   -1.15745e-03	   -1.16448e-03	    1.02410e-02	    1.23386e-02	    1.35516e-03	    1.44046e-03	    1.58598e-03
    1.15959e+00	    1.39570e-01	    1.10164e-03	    1.27211e-03	    1.53902e-03	    1.71107e-03	    1.82192e-03	   -1.11488e-03	   -1.12301e-03	    9.81787e-03	    1.18017e-02	    1.30162e-03	    1.38197e-03	    1.52061e-03
    1.16812e+00	    1.39570e-01	    1.05000e-03	    1.21053e-03	    1.48834e-03	    1.65147e-03	    1.75845e-03	   -1.07337e-03	   -1.08248e-03	    9.40813e-03	    1.12835e-02	    1.24963e-03	    1.32529e-03	    1.45730e-03
    1.17673e+00	    1.39570e-01	    1.00030e-03	    1.15140e-03	    1.43867e-03	    1.59329e-03	    1.69646e-03	   -1.03292e-03	   -1.04287e-03	    9.01154e-03	    1.07835e-02	    1.19917e-03	    1.27037e-03	    1.39601e-03
    1.18541e+00	    1.39570e-01	    9.52517e-04	    1.09466e-03	    1.39003e-03	    1.53649e-03	    1.63594e-03	   -9.93520e-04	   -1.00420e-03	    8.62781e-03	    1.03013e-02	    1.15021e-03	    1.21719e-03	    1.33671e-03
    1.19417e+00	    1.39570e-01	    9.06578e-04	    1.04023e-03	    1.34242e-03	    1.48108e-03	    1.57688e-03	   -9.55156e-04	   -9.66464e-04	    8.25669e-03	    9.83638e-03	    1.10274e-03	    1.16572e-03	    1.27933e-03
    1.20300e+00	    1.39570e-01	    8.62436e-04	    9.88036e-04	    1.29582e-03	    1.42706e-03	    1.51927e-03	   -9.17822e-04	   -9.29654e-04	    7.89789e-03	    9.38829e-03	    1.05673e-03	    1.11590e-03	    1.22386e-03
    1.21192e+00	    1.39570e-01	    8.20038e-04	    9.38010e-04	    1.25026e-03	    1.37439e-03	    1.46309e-03	   -8.81506e-04	   -8.93770e-04	    7.55115e-03	    8.95659e-03	    1.01215e-03	    1.06772e-03	    1.17024e-03
    1.22090e+00	    1.39570e-01	    7.79335e-04	    8.90082e-04	    1.20571e-03	    1.32306e-03	    1.40834e-03	   -8.46199e-04	   -8.58809e-04	    7.21621e-03	    8.54084e-03	    9.68969e-04	    1.02113e-03	    1.11844e-03
    1.22997e+00	    1.39570e-01	    7.40275e-04	    8.44182e-04	    1.16219e-03	    1.27306e-03	    1.35500e-03	   -8.11889e-04	   -8.24766e-04	    6.89279e-03	    8.14061e-03	    9.27173e-04	    9.76112e-04	    1.06842e-03
    1.23912e+00	    1.39570e-01	    7.02809e-04	    8.00244e-04	    1.11968e-03	    1.22438e-03	    1.30306e-03	   -7.78565e-04	   -7.91637e-04	    6.58064e-03	    7.75547e-03	    8.86732e-04	    9.32619e-04	    1.02013e-03
    1.24836e+00	    1.39570e-01	    6.66889e-04	    7.58203e-04	    1.07818e-03	    1.17701e-03	    1.25249e-03	   -7.46215e-04	   -7.59415e-04	    6.27950e-03	    7.38499e-03	    8.47621e-04	    8.90620e-04	    9.73536e-04
    1.25767e+00	    1.39570e-01	    6.32467e-04	    7.17994e-04	    1.03770e-03	    1.13092e-03	    1.20330e-03	   -7.14826e-04	   -7.28092e-04	    5.98910e-03	    7.02878e-03	    8.09813e-04	    8.50084e-04	    9.28599e-04
    1.26708e+00	    1.39570e-01	    5.99497e-04	    6.79557e-04	    9.98219e-04	    1.08610e-03	    1.15546e-03	   -6.84385e-04	   -6.97663e-04	    5.70919e-03	    6.68643e-03	    7.73282e-04	    8.10975e-04	    8.85279e-04
    1.27656e+00	    1.39570e-01	    5.67932e-04	    6.42830e-04	    9.59736e-04	    1.04254e-03	    1.10896e-03	   -6.54879e-04	   -6.68118e-04	    5.43951e-03	    6.35752e-03	    7.38003e-04	    7.73262e-04	    8.43537e-04
    1.28614e+00	    1.39570e-01	    5.37728e-04	    6.07753e-04	    9.22247e-04	    1.00022e-03	    1.06378e-03	   -6.26295e-04	   -6.39449e-04	    5.17981e-03	    6.04169e-03	    7.03949e-04	    7.36912e-04	    8.03335e-04
    1.29581e+00	    1.39570e-01	    5.08841e-04	    5.74269e-04	    8.85743e-04	    9.59124e-04	    1.01990e-03	   -5.98618e-04	   -6.11645e-04	    4.92985e-03	    5.73853e-03	    6.71095e-04	    7.01891e-04	    7.64634e-04
    1.30557e+00	    1.39570e-01	    4.81226e-04	    5.42322e-04	    8.50217e-04	    9.19233e-04	    9.77312e-04	   -5.71834e-04	   -5.84698e-04	    4.68936e-03	    5.44768e-03	    6.39413e-04	    6.68167e-04	    7.27395e-04
    1.31542e+00	    1.39570e-01	    4.54843e-04	    5.11855e-04	    8.15660e-04	    8.80531e-04	    9.35992e-04	   -5.45929e-04	   -5.58596e-04	    4.45811e-03	    5.16876e-03	    6.08878e-04	    6.35708e-04	    6.91583e-04
    1.32536e+00	    1.39570e-01	    4.29648e-04	    4.82815e-04	    7.82066e-04	    8.43001e-04	    8.95925e-04	   -5.20887e-04	   -5.33329e-04	    4.23584e-03	    4.90141e-03	    5.79464e-04	    6.04482e-04	    6.57158e-04
    1.33540e+00	    1.39570e-01	    4.05602e-04	    4.55150e-04	    7.49423e-04	    8.06625e-04	    8.57091e-04	   -4.96694e-04	   -5.08884e-04	    4.02233e-03	    4.64527e-03	    5.51145e-04	    5.74458e-04	    6.24084e-04
    1.34554e+00	    1.39570e-01	    3.82665e-04	    4.28809e-04	    7.17724e-04	    7.71385e-04	    8.19473e-04	   -4.73333e-04	   -4.85250e-04	    3.81733e-03	    4.40000e-03	    5.23894e-04	    5.45604e-04	    5.92326e-04
    1.35578e+00	    1.39570e-01	    3.60798e-04	    4.03742e-04	    6.86956e-04	    7.37263e-04	    7.83050e-04	   -4.50791e-04	   -4.62413e-04	    3.62061e-03	    4.16524e-03	    4.97687e-04	    5.17889e-04	    5.61845e-04
    1.36612e+00	    1.39570e-01	    3.39962e-04	    3.79901e-04	    6.57111e-04	    7.04241e-04	    7.47804e-04	   -4.29049e-04	   -4.40362e-04	    3.43192e-03	    3.94067e-03	    4.72496e-04	    4.91283e-04	    5.32608e-04
    1.37656e+00	    1.39570e-01	    3.20121e-04	    3.57237e-04	    6.28176e-04	    6.72299e-04	    7.13716e-04	   -4.08093e-04	   -4.19082e-04	    3.25105e-03	    3.72594e-03	    4.48296e-04	    4.65754e-04	    5.04578e-04
    1.38711e+00	    1.39570e-01	    3.01238e-04	    3.35706e-04	    6.00140e-04	    6.41420e-04	    6.80764e-04	   -3.87907e-04	   -3.98560e-04	    3.07777e-03	    3.52075e-03	    4.25063e-04	    4.41274e-04	    4.77720e-04
    1.39776e+00	    1.39570e-01	    2.83278e-04	    3.15263e-04	    5.72992e-04	    6.11583e-04	    6.48930e-04	   -3.68474e-04	   -3.78783e-04	    2.91185e-03	    3.32477e-03	    4.02769e-04	    4.17810e-04	    4.52001e-04
    1.40853e+00	    1.39570e-01	    2.66206e-04	    2.95864e-04	    5.46718e-04	    5.82769e-04	    6.18192e-04	   -3.49777e-04	   -3.59735e-04	    2.75307e-03	    3.13769e-03	    3.81390e-04	    3.95337e-04	    4.27385e-04
    1.41940e+00	    1.39570e-01	    2.49987e-04	    2.77467e-04	    5.21307e-04	    5.54959e-04	    5.88531e-04	   -3.31800e-04	   -3.41402e-04	    2.60121e-03	    2.95920e-03	    3.60902e-04	    3.73823e-04	    4.03841e-04
    1.43039e+00	    1.39570e-01	    2.34590e-04	    2.60032e-04	    4.96744e-04	    5.28134e-04	    5.59925e-04	   -3.14527e-04	   -3.23770e-04	    2.45606e-03	    2.78902e-03	    3.41278e-04	    3.53240e-04	    3.81334e-04
    1.44149e+00	    1.39570e-01	    2.19982e-04	    2.43517e-04	    4.73016e-04	    5.02274e-04	    5.32353e-04	   -2.97940e-04	   -3.06823e-04	    2.31740e-03	    2.62685e-03	    3.22495e-04	    3.33560e-04	    3.59832e-04
    1.45270e+00	    1.39570e-01	    2.06131e-04	    2.27886e-04	    4.50110e-04	    4.77359e-04	    5.05795e-04	   -2.82024e-04	   -2.90546e-04	    2.18503e-03	    2.47240e-03	    3.04527e-04	    3.14754e-04	    3.39303e-04
    1.46404e+00	    1.39570e-01	    1.93007e-04	    2.13099e-04	    4.28012e-04	    4.53369e-04	    4.80228e-04	   -2.66761e-04	   -2.74925e-04	    2.05875e-03	    2.32539e-03	    2.87352e-04	    2.96796e-04	    3.19715e-04
    1.47549e+00	    1.39570e-01	    1.80581e-04	    1.99121e-04	    4.06706e-04	    4.30283e-04	    4.55631e-04	   -2.52135e-04	   -2.59942e-04	    1.93835e-03	    2.18556e-03	    2.70944e-04	    2.79658e-04	    3.01038e-04
    1.48707e+00	    1.39570e-01	    1.68823e-04	    1.85917e-04	    3.86178e-04	    4.08083e-04	    4.31983e-04	   -2.38128e-04	   -2.45584e-04	    1.82363e-03	    2.05264e-03	    2.55280e-04	    2.63314e-04	    2.83241e-04
    1.49878e+00	    1.39570e-01	    1.57705e-04	    1.73452e-04	    3.66414e-04	    3.86746e-04	    4.09262e-04	   -2.24725e-04	   -2.31833e-04	    1.71439e-03	    1.92637e-03	    2.40336e-04	    2.47737e-04	    2.66293e-04
    1.51061e+00	    1.39570e-01	    1.47201e-04	    1.61693e-04	    3.47398e-04	    3.66255e-04	    3.87447e-04	   -2.11908e-04	   -2.18675e-04	    1.61046e-03	    1.80650e-03	    2.26091e-04	    2.32901e-04	    2.50166e-04
    1.52257e+00	    1.39570e-01	    1.37283e-04	    1.50609e-04	    3.29114e-04	    3.46588e-04	    3.66515e-04	   -1.99660e-04	   -2.06093e-04	    1.51163e-03	    1.69277e-03	    2.12520e-04	    2.18781e-04	    2.34830e-04
    1.53467e+00	    1.39570e-01	    1.27926e-04	    1.40168e-04	    3.11548e-04	    3.27725e-04	    3.46445e-04	   -1.87967e-04	   -1.94072e-04	    1.41773e-03	    1.58495e-03	    1.99601e-04	    2.05353e-04	    2.20257e-04
    1.54690e+00	    1.39570e-01	    1.19104e-04	    1.30341e-04	    2.94683e-04	    3.09645e-04	    3.27215e-04	   -1.76809e-04	   -1.82596e-04	    1.32857e-03	    1.48281e-03	    1.87312e-04	    1.92590e-04	    2.06419e-04
    1.55927e+00	    1.39570e-01	    1.10795e-04	    1.21097e-04	    2.78503e-04	    2.92330e-04	    3.08804e-04	   -1.66172e-04	   -1.71649e-04	    1.24398e-03	    1.38611e-03	    1.75631e-04	    1.80471e-04	    1.93289e-04
    1.57178e+00	    1.39570e-01	    1.02973e-04	    1.12411e-04	    2.62992e-04	    2.75757e-04	    2.91188e-04	   -1.56040e-04	   -1.61215e-04	    1.16379e-03	    1.29463e-03	    1.64537e-04	    1.68970e-04	    1.80840e-04
    1.58443e+00	    1.39570e-01	    9.56172e-05	    1.04253e-04	    2.48134e-04	    2.59907e-04	    2.74347e-04	   -1.46395e-04	   -1.51278e-04	    1.08782e-03	    1.20816e-03	    1.54008e-04	    1.58064e-04	    1.69046e-04
    1.59723e+00	    1.39570e-01	    8.87047e-05	    9.65992e-05	    2.33913e-04	    2.44761e-04	    2.58259e-04	   -1.37222e-04	   -1.41823e-04	    1.01591e-03	    1.12648e-03	    1.44024e-04	    1.47732e-04	    1.57881e-04
    1.61018e+00	    1.39570e-01	    8.22144e-05	    8.94237e-05	    2.20313e-04	    2.30298e-04	    2.42902e-04	   -1.28506e-04	   -1.32835e-04	    9.47896e-04	    1.04938e-03	    1.34565e-04	    1.37950e-04	    1.47320e-04
    1.62328e+00	    1.39570e-01	    7.61258e-05	    8.27023e-05	    2.07317e-04	    2.16498e-04	    2.28255e-04	   -1.20230e-04	   -1.24297e-04	    8.83621e-04	    9.76681e-04	    1.25610e-04	    1.28698e-04	    1.37338e-04
    1.63654e+00	    1.39570e-01	    7.04191e-05	    7.64118e-05	    1.94908e-04	    2.03341e-04	    2.14297e-04	   -1.12380e-04	   -1.16195e-04	    8.22931e-04	    9.08173e-04	    1.17139e-04	    1.19953e-04	    1.27913e-04
    1.64995e+00	    1.39570e-01	    6.50751e-05	    7.05298e-05	    1.83070e-04	    1.90808e-04	    2.01006e-04	   -1.04940e-04	   -1.08511e-04	    7.65674e-04	    8.43671e-04	    1.09134e-04	    1.11695e-04	    1.19020e-04
    1.66353e+00	    1.39570e-01	    6.00753e-05	    6.50347e-05	    1.71787e-04	    1.78879e-04	    1.88360e-04	   -9.78943e-05	   -1.01235e-04	    7.11704e-04	    7.82995e-04	    1.01576e-04	    1.03904e-04	    1.10637e-04
    1.67727e+00	    1.39570e-01	    5.54020e-05	    5.99058e-05	    1.61043e-04	    1.67535e-04	    1.76340e-04	   -9.12293e-05	   -9.43491e-05	    6.60877e-04	    7.25966e-04	    9.44454e-05	    9.65596e-05	    1.02742e-04
    1.69117e+00	    1.39570e-01	    5.10379e-05	    5.51233e-05	    1.50820e-04	    1.56757e-04	    1.64924e-04	   -8.49301e-05	   -8.78383e-05	    6.13054e-04	    6.72414e-04	    8.77253e-05	    8.96429e-05	    9.53128e-05
    1.70525e+00	    1.39570e-01	    4.69668e-05	    5.06681e-05	    1.41102e-04	    1.46525e-04	    1.54092e-04	   -7.89812e-05	   -8.16888e-05	    5.68100e-04	    6.22171e-04	    8.13978e-05	    8.31350e-05	    8.83286e-05
    1.71951e+00	    1.39570e-01	    4.31726e-05	    4.65218e-05	    1.31874e-04	    1.36821e-04	    1.43823e-04	   -7.33713e-05	   -7.58875e-05	    5.25883e-04	    5.75079e-04	    7.54457e-05	    7.70176e-05	    8.17692e-05
    1.73394e+00	    1.39570e-01	    3.96401e-05	    4.26669e-05	    1.23119e-04	    1.27627e-04	    1.34098e-04	   -6.80841e-05	   -7.04195e-05	    4.86275e-04	    5.30981e-04	    6.98524e-05	    7.12729e-05	    7.56147e-05
    1.74856e+00	    1.39570e-01	    3.63546e-05	    3.90865e-05	    1.14820e-04	    1.18923e-04	    1.24896e-04	   -6.31067e-05	   -6.52710e-05	    4.49151e-04	    4.89728e-04	    6.46014e-05	    6.58835e-05	    6.98458e-05
    1.76336e+00	    1.39570e-01	    3.33022e-05	    3.57648e-05	    1.06963e-04	    1.10692e-04	    1.16198e-04	   -5.84260e-05	   -6.04285e-05	    4.14392e-04	    4.51174e-04	    5.96770e-05	    6.08326e-05	    6.44440e-05
    1.77835e+00	    1.39570e-01	    3.04694e-05	    3.26862e-05	    9.95312e-05	    1.02916e-04	    1.07985e-04	   -5.40290e-05	   -5.58789e-05	    3.81880e-04	    4.15179e-04	    5.50637e-05	    5.61039e-05	    5.93911e-05
    1.79354e+00	    1.39570e-01	    2.78433e-05	    2.98364e-05	    9.25089e-05	    9.55771e-05	    1.00238e-04	   -4.99030e-05	   -5.16092e-05	    3.51504e-04	    3.81610e-04	    5.07466e-05	    5.16815e-05	    5.46697e-05
    1.80893e+00	    1.39570e-01	    2.54116e-05	    2.72009e-05	    8.58807e-05	    8.86583e-05	    9.29378e-05	   -4.60356e-05	   -4.76066e-05	    3.23152e-04	    3.50336e-04	    4.67110e-05	    4.75503e-05	    5.02628e-05
    1.82452e+00	    1.39570e-01	    2.31626e-05	    2.47667e-05	    7.96314e-05	    8.21425e-05	    8.60662e-05	   -4.24149e-05	   -4.38590e-05	    2.96721e-04	    3.21231e-04	    4.29428e-05	    4.36951e-05	    4.61541e-05
    1.84032e+00	    1.39570e-01	    2.10849e-05	    2.25209e-05	    7.37460e-05	    7.60130e-05	    7.96053e-05	   -3.90284e-05	   -4.03542e-05	    2.72108e-04	    2.94177e-04	    3.94285e-05	    4.01018e-05	    4.23277e-05
    1.85633e+00	    1.39570e-01	    1.91679e-05	    2.04514e-05	    6.82096e-05	    7.02532e-05	    7.35374e-05	   -3.58661e-05	   -3.70804e-05	    2.49214e-04	    2.69057e-04	    3.61548e-05	    3.67565e-05	    3.87684e-05
    1.87255e+00	    1.39570e-01	    1.74013e-05	    1.85469e-05	    6.30077e-05	    6.48472e-05	    6.78453e-05	   -3.29157e-05	   -3.40263e-05	    2.27945e-04	    2.45760e-04	    3.31088e-05	    3.36457e-05	    3.54615e-05
    1.88900e+00	    1.39570e-01	    1.57754e-05	    1.67962e-05	    5.81259e-05	    5.97793e-05	    6.25120e-05	   -3.01655e-05	   -3.11804e-05	    2.08210e-04	    2.24181e-04	    3.02782e-05	    3.07566e-05	    3.23930e-05
    1.90568e+00	    1.39570e-01	    1.42810e-05	    1.51892e-05	    5.35502e-05	    5.50339e-05	    5.75209e-05	   -2.76087e-05	   -2.85325e-05	    1.89922e-04	    2.04216e-04	    2.76512e-05	    2.80768e-05	    2.95492e-05
    1.92258e+00	    1.39570e-01	    1.29092e-05	    1.37159e-05	    4.92670e-05	    5.05961e-05	    5.28559e-05	   -2.52315e-05	   -2.60719e-05	    1.72995e-04	    1.85770e-04	    2.52162e-05	    2.55942e-05	    2.69169e-05
    1.93973e+00	    1.39570e-01	    1.16517e-05	    1.23670e-05	    4.52623e-05	    4.64513e-05	    4.85013e-05	   -2.30253e-05	   -2.37883e-05	    1.57349e-04	    1.68747e-04	    2.29623e-05	    2.32974e-05	    2.44837e-05
    1.95712e+00	    1.39570e-01	    1.05006e-05	    1.11338e-05	    4.15233e-05	    4.25850e-05	    4.44416e-05	   -2.09805e-05	   -2.16721e-05	    1.42906e-04	    1.53060e-04	    2.08786e-05	    2.11754e-05	    2.22375e-05
    1.97475e+00	    1.39570e-01	    9.44832e-06	    1.00080e-05	    3.80369e-05	    3.89833e-05	    4.06620e-05	   -1.90881e-05	   -1.97136e-05	    1.29593e-04	    1.38622e-04	    1.89552e-05	    1.92174e-05	    2.01668e-05
    1.99264e+00	    1.39570e-01	    8.48787e-06	    8.98158e-06	    3.47906e-05	    3.56328e-05	    3.71480e-05	   -1.73391e-05	   -1.79044e-05	    1.17338e-04	    1.25354e-04	    1.71822e-05	    1.74134e-05	    1.82605e-05
    2.01079e+00	    1.39570e-01	    7.61253e-06	    8.04728e-06	    3.17721e-05	    3.25203e-05	    3.38854e-05	   -1.57252e-05	   -1.62341e-05	    1.06073e-04	    1.13177e-04	    1.55501e-05	    1.57538e-05	    1.65082e-05
    2.02921e+00	    1.39570e-01	    6.81598e-06	    7.19809e-06	    2.89695e-05	    2.96330e-05	    3.08608e-05	   -1.42380e-05	   -1.46956e-05	    9.57341e-05	    1.02018e-04	    1.40501e-05	    1.42291e-05	    1.48998e-05
    2.04790e+00	    1.39570e-01	    6.09227e-06	    6.42748e-06	    2.63713e-05	    2.69586e-05	    2.80608e-05	   -1.28698e-05	   -1.32805e-05	    8.62590e-05	    9.18078e-05	    1.26735e-05	    1.28305e-05	    1.34258e-05
    2.06687e+00	    1.39570e-01	    5.43582e-06	    5.72929e-06	    2.39662e-05	    2.44851e-05	    2.54727e-05	   -1.16131e-05	   -1.19807e-05	    7.75907e-05	    8.24795e-05	    1.14123e-05	    1.15497e-05	    1.20769e-05
    2.08612e+00	    1.39570e-01	    4.84132e-06	    5.09775e-06	    2.17433e-05	    2.22008e-05	    2.30840e-05	   -1.04605e-05	   -1.07891e-05	    6.96704e-05	    7.39705e-05	    1.02585e-05	    1.03786e-05	    1.08446e-05
    2.10567e+00	    1.39570e-01	    4.30386e-06	    4.52746e-06	    1.96922e-05	    2.00948e-05	    2.08830e-05	   -9.40537e-06	   -9.69834e-06	    6.24465e-05	    6.62214e-05	    9.20475e-06	    9.30947e-06	    9.72054e-06
    2.12552e+00	    1.39570e-01	    3.81880e-06	    4.01338e-06	    1.78026e-05	    1.81562e-05	    1.88582e-05	   -8.44095e-06	   -8.70160e-06	    5.58690e-05	    5.91760e-05	    8.24403e-06	    8.33515e-06	    8.69703e-06
    2.14568e+00	    1.39570e-01	    3.38182e-06	    3.55082e-06	    1.60648e-05	    1.63747e-05	    1.69987e-05	   -7.56100e-06	   -7.79239e-06	    4.98902e-05	    5.27814e-05	    7.36962e-06	    7.44875e-06	    7.76666e-06
    2.16616e+00	    1.39570e-01	    2.98887e-06	    3.13530e-06	    1.44694e-05	    1.47404e-05	    1.52938e-05	   -6.75964e-06	   -6.96453e-06	    4.44654e-05	    4.69877e-05	    6.57520e-06	    6.64375e-06	    6.92242e-06
    2.18696e+00	    1.39570e-01	    2.63618e-06	    2.76277e-06	    1.30072e-05	    1.32437e-05	    1.37334e-05	   -6.03112e-06	   -6.21214e-06	    3.95521e-05	    4.17494e-05	    5.85475e-06	    5.91400e-06	    6.15775e-06
    2.20809e+00	    1.39570e-01	    2.32023e-06	    2.42941e-06	    1.16697e-05	    1.18755e-05	    1.23080e-05	   -5.37009e-06	   -5.52963e-06	    3.51102e-05	    3.70187e-05	    5.20264e-06	    5.25372e-06	    5.46643e-06
    2.22956e+00	    1.39570e-01	    2.03776e-06	    2.13171e-06	    1.04484e-05	    1.06272e-05	    1.10082e-05	   -4.77145e-06	   -4.91172e-06	    3.11027e-05	    3.27561e-05	    4.61348e-06	    4.65742e-06	    4.84261e-06
