# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#       211	              pi+	  0.14000	0.00000e+00	1	0	  0	0	0	1	  1	  1	0.000643493
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    2.10567e+00	    1.40000e-01	    1.54327e-06	    1.66420e-06	    6.91683e-06	    7.10673e-06	    7.48767e-06	   -3.40424e-06	   -3.49089e-06	    2.43898e-05	    2.66920e-05	    3.26698e-06	    3.31933e-06	    3.52950e-06
    2.12552e+00	    1.40000e-01	    1.35794e-06	    1.46302e-06	    6.20132e-06	    6.36774e-06	    6.70640e-06	   -3.02895e-06	   -3.10687e-06	    2.16408e-05	    2.36527e-05	    2.90169e-06	    2.94717e-06	    3.13187e-06
    2.14568e+00	    1.40000e-01	    1.19239e-06	    1.28345e-06	    5.54886e-06	    5.69442e-06	    5.99485e-06	   -2.68958e-06	   -2.75944e-06	    1.91627e-05	    2.09173e-05	    2.57207e-06	    2.61144e-06	    2.77342e-06
    2.16616e+00	    1.40000e-01	    1.04478e-06	    1.12354e-06	    4.95512e-06	    5.08207e-06	    5.34800e-06	   -2.38328e-06	   -2.44575e-06	    1.69333e-05	    1.84601e-05	    2.27514e-06	    2.30919e-06	    2.45094e-06
    2.18696e+00	    1.40000e-01	    9.13446e-07	    9.81413e-07	    4.41572e-06	    4.52622e-06	    4.76111e-06	   -2.10736e-06	   -2.16308e-06	    1.49316e-05	    1.62572e-05	    2.00822e-06	    2.03758e-06	    2.16131e-06
    2.20809e+00	    1.40000e-01	    7.96834e-07	    8.55340e-07	    3.92669e-06	    4.02266e-06	    4.22964e-06	   -1.85932e-06	   -1.90888e-06	    1.31377e-05	    1.42861e-05	    1.76874e-06	    1.79401e-06	    1.90180e-06
    2.22956e+00	    1.40000e-01	    6.93507e-07	    7.43751e-07	    3.48418e-06	    3.56737e-06	    3.74936e-06	   -1.63681e-06	   -1.68076e-06	    1.15336e-05	    1.25261e-05	    1.55432e-06	    1.57603e-06	    1.66970e-06
    2.25138e+00	    1.40000e-01	    6.02154e-07	    6.45196e-07	    3.08462e-06	    3.15657e-06	    3.31617e-06	   -1.43768e-06	   -1.47649e-06	    1.01021e-05	    1.09579e-05	    1.36277e-06	    1.38136e-06	    1.46259e-06
    2.27356e+00	    1.40000e-01	    5.21569e-07	    5.58347e-07	    2.72465e-06	    2.78669e-06	    2.92637e-06	   -1.25967e-06	   -1.29396e-06	    8.82756e-06	    9.56350e-06	    1.19201e-06	    1.20789e-06	    1.27813e-06
    2.29611e+00	    1.40000e-01	    4.50647e-07	    4.81985e-07	    2.40102e-06	    2.45437e-06	    2.57635e-06	   -1.10108e-06	   -1.13124e-06	    7.69512e-06	    8.32640e-06	    1.04012e-06	    1.05366e-06	    1.11425e-06
    2.31904e+00	    1.40000e-01	    3.88386e-07	    4.15005e-07	    2.11068e-06	    2.15648e-06	    2.26264e-06	   -9.60056e-07	   -9.86515e-07	    6.69142e-06	    7.23137e-06	    9.05326e-07	    9.16836e-07	    9.68954e-07
    2.34236e+00	    1.40000e-01	    3.33840e-07	    3.56415e-07	    1.85087e-06	    1.89005e-06	    1.98224e-06	   -8.34967e-07	   -8.58096e-07	    5.80372e-06	    6.26446e-06	    7.85991e-07	    7.95744e-07	    8.40460e-07
    2.36607e+00	    1.40000e-01	    2.86182e-07	    3.05259e-07	    1.61886e-06	    1.65232e-06	    1.73216e-06	   -7.24270e-07	   -7.44410e-07	    5.02051e-06	    5.41272e-06	    6.80591e-07	    6.88840e-07	    7.27096e-07
    2.39020e+00	    1.40000e-01	    2.44648e-07	    2.60724e-07	    1.41222e-06	    1.44070e-06	    1.50968e-06	   -6.26556e-07	   -6.44052e-07	    4.33140e-06	    4.66433e-06	    5.87736e-07	    5.94691e-07	    6.27332e-07
    2.41475e+00	    1.40000e-01	    2.08547e-07	    2.22052e-07	    1.22864e-06	    1.25281e-06	    1.31220e-06	   -5.40523e-07	   -5.55671e-07	    3.72670e-06	    4.00832e-06	    5.06143e-07	    5.11989e-07	    5.39752e-07
    2.43973e+00	    1.40000e-01	    1.77254e-07	    1.88564e-07	    1.06596e-06	    1.08641e-06	    1.13740e-06	   -4.64974e-07	   -4.78048e-07	    3.19734e-06	    3.43479e-06	    4.34649e-07	    4.39534e-07	    4.63074e-07
    2.46516e+00	    1.40000e-01	    1.50203e-07	    1.59645e-07	    9.22169e-07	    9.39424e-07	    9.83072e-07	   -3.98813e-07	   -4.10062e-07	    2.73510e-06	    2.93465e-06	    3.72147e-07	    3.76236e-07	    3.96126e-07
    2.49105e+00	    1.40000e-01	    1.26886e-07	    1.34743e-07	    7.95433e-07	    8.09948e-07	    8.47187e-07	   -3.41034e-07	   -3.50673e-07	    2.33259e-06	    2.50002e-06	    3.17673e-07	    3.21078e-07	    3.37851e-07
    2.51741e+00	    1.40000e-01	    1.06848e-07	    1.13363e-07	    6.84034e-07	    6.96209e-07	    7.27878e-07	   -2.90722e-07	   -2.98954e-07	    1.98318e-06	    2.12334e-06	    2.70331e-07	    2.73157e-07	    2.87244e-07
    2.54425e+00	    1.40000e-01	    8.96792e-08	    9.50640e-08	    5.86404e-07	    5.96580e-07	    6.23430e-07	   -2.47041e-07	   -2.54046e-07	    1.68074e-06	    1.79745e-06	    2.29308e-07	    2.31647e-07	    2.43437e-07
    2.57159e+00	    1.40000e-01	    7.50154e-08	    7.94497e-08	    5.01095e-07	    5.09573e-07	    5.32253e-07	   -2.09232e-07	   -2.15172e-07	    1.41970e-06	    1.51664e-06	    1.93871e-07	    1.95800e-07	    2.05633e-07
    2.59945e+00	    1.40000e-01	    6.25313e-08	    6.61695e-08	    4.26801e-07	    4.33821e-07	    4.52909e-07	   -1.76611e-07	   -1.81627e-07	    1.19530e-06	    1.27539e-06	    1.63355e-07	    1.64940e-07	    1.73112e-07
    2.62784e+00	    1.40000e-01	    5.19383e-08	    5.49121e-08	    3.62270e-07	    3.68084e-07	    3.84081e-07	   -1.48555e-07	   -1.52775e-07	    1.00274e-06	    1.06873e-06	    1.37162e-07	    1.38459e-07	    1.45225e-07
    2.65677e+00	    1.40000e-01	    4.29811e-08	    4.54025e-08	    3.06417e-07	    3.11209e-07	    3.24589e-07	   -1.24507e-07	   -1.28042e-07	    8.38195e-07	    8.92477e-07	    1.14754e-07	    1.15812e-07	    1.21393e-07
    2.68627e+00	    1.40000e-01	    3.54331e-08	    3.73966e-08	    2.58238e-07	    2.62171e-07	    2.73307e-07	   -1.03965e-07	   -1.06915e-07	    6.98042e-07	    7.42443e-07	    9.56509e-08	    9.65102e-08	    1.01095e-07
    2.71635e+00	    1.40000e-01	    2.90962e-08	    3.06818e-08	    2.16821e-07	    2.20038e-07	    2.29268e-07	   -8.64803e-08	   -8.89314e-08	    5.79100e-07	    6.15274e-07	    7.94228e-08	    8.01181e-08	    8.38694e-08
    2.74703e+00	    1.40000e-01	    2.37960e-08	    2.50709e-08	    1.81346e-07	    1.83966e-07	    1.91586e-07	   -7.16528e-08	   -7.36802e-08	    4.78527e-07	    5.07890e-07	    6.56878e-08	    6.62481e-08	    6.93045e-08
    2.77832e+00	    1.40000e-01	    1.93801e-08	    2.04007e-08	    1.51072e-07	    1.53198e-07	    1.59461e-07	   -5.91261e-08	   -6.07955e-08	    3.93807e-07	    4.17520e-07	    5.41069e-08	    5.45564e-08	    5.70359e-08
    2.81025e+00	    1.40000e-01	    1.57157e-08	    1.65291e-08	    1.25336e-07	    1.27053e-07	    1.32179e-07	   -4.85845e-08	   -4.99527e-08	    3.22755e-07	    3.41788e-07	    4.43808e-08	    4.47398e-08	    4.67425e-08
    2.84283e+00	    1.40000e-01	    1.26876e-08	    1.33327e-08	    1.03544e-07	    1.04925e-07	    1.09100e-07	   -3.97493e-08	   -4.08653e-08	    2.63350e-07	    2.78612e-07	    3.62447e-08	    3.65302e-08	    3.81402e-08
    2.87610e+00	    1.40000e-01	    1.01959e-08	    1.07051e-08	    8.51662e-08	    8.62714e-08	    8.96572e-08	   -3.23752e-08	   -3.32809e-08	    2.13914e-07	    2.26069e-07	    2.94674e-08	    2.96934e-08	    3.09815e-08
    2.91007e+00	    1.40000e-01	    8.15469e-09	    8.55455e-09	    6.97332e-08	    7.06139e-08	    7.33460e-08	   -2.62471e-08	   -2.69784e-08	    1.72954e-07	    1.82586e-07	    2.38464e-08	    2.40245e-08	    2.50499e-08
    2.94476e+00	    1.40000e-01	    6.49018e-09	    6.80257e-09	    5.68299e-08	    5.75281e-08	    5.97216e-08	   -2.11771e-08	   -2.17645e-08	    1.39168e-07	    1.46761e-07	    1.92052e-08	    1.93448e-08	    2.01569e-08
    2.98020e+00	    1.40000e-01	    5.13926e-09	    5.38199e-09	    4.60907e-08	    4.66413e-08	    4.83930e-08	   -1.70020e-08	   -1.74712e-08	    1.11427e-07	    1.17382e-07	    1.53907e-08	    1.54996e-08	    1.61394e-08
    3.01641e+00	    1.40000e-01	    4.04820e-09	    4.23577e-09	    3.71933e-08	    3.76254e-08	    3.90176e-08	   -1.35802e-08	   -1.39529e-08	    8.87588e-08	    9.34041e-08	    1.22707e-08	    1.23551e-08	    1.28565e-08
    3.05343e+00	    1.40000e-01	    3.17149e-09	    3.31559e-09	    2.98580e-08	    3.01952e-08	    3.12951e-08	   -1.07896e-08	   -1.10839e-08	    7.03276e-08	    7.39305e-08	    9.73130e-09	    9.79643e-09	    1.01871e-08
    3.09127e+00	    1.40000e-01	    2.47071e-09	    2.58075e-09	    2.38407e-08	    2.41025e-08	    2.49665e-08	   -8.52545e-09	   -8.75646e-09	    5.54182e-08	    5.81962e-08	    7.67508e-09	    7.72503e-09	    8.02760e-09
    3.12997e+00	    1.40000e-01	    1.91359e-09	    1.99711e-09	    1.89303e-08	    1.91324e-08	    1.98070e-08	   -6.69818e-09	   -6.87839e-09	    4.34224e-08	    4.55520e-08	    6.01892e-09	    6.05701e-09	    6.28995e-09
    3.16956e+00	    1.40000e-01	    1.47317e-09	    1.53616e-09	    1.49447e-08	    1.50997e-08	    1.56233e-08	   -5.23160e-09	   -5.37127e-09	    3.38220e-08	    3.54441e-08	    4.69235e-09	    4.72121e-09	    4.89942e-09
    3.21007e+00	    1.40000e-01	    1.12705e-09	    1.17423e-09	    1.17278e-08	    1.18460e-08	    1.22497e-08	   -4.06122e-09	   -4.16874e-09	    2.61835e-08	    2.74110e-08	    3.63582e-09	    3.65756e-09	    3.79300e-09
    3.25153e+00	    1.40000e-01	    8.56670e-10	    8.91775e-10	    9.14638e-09	    9.23590e-09	    9.54510e-09	   -3.13274e-09	   -3.21494e-09	    2.01418e-08	    2.10645e-08	    2.79935e-09	    2.81561e-09	    2.91786e-09
    3.29398e+00	    1.40000e-01	    6.46789e-10	    6.72721e-10	    7.08731e-09	    7.15466e-09	    7.38987e-09	   -2.40068e-09	   -2.46307e-09	    1.53925e-08	    1.60812e-08	    2.14117e-09	    2.15325e-09	    2.22990e-09
    3.33746e+00	    1.40000e-01	    4.84931e-10	    5.03945e-10	    5.45514e-09	    5.50548e-09	    5.68311e-09	   -1.82716e-09	   -1.87417e-09	    1.16829e-08	    1.21932e-08	    1.62658e-09	    1.63549e-09	    1.69253e-09
    3.38201e+00	    1.40000e-01	    3.60952e-10	    3.74786e-10	    4.16977e-09	    4.20711e-09	    4.34027e-09	   -1.38083e-09	   -1.41597e-09	    8.80460e-09	    9.17992e-09	    1.22692e-09	    1.23344e-09	    1.27557e-09
    3.42766e+00	    1.40000e-01	    2.66654e-10	    2.76639e-10	    3.16432e-09	    3.19181e-09	    3.29087e-09	   -1.03586e-09	   -1.06192e-09	    6.58665e-09	    6.86052e-09	    9.18655e-10	    9.23397e-10	    9.54269e-10
    3.47445e+00	    1.40000e-01	    1.95456e-10	    2.02603e-10	    2.38334e-09	    2.40343e-09	    2.47652e-09	   -7.71140e-10	   -7.90310e-10	    4.88978e-09	    5.08801e-09	    6.82588e-10	    6.86006e-10	    7.08444e-10
    3.52245e+00	    1.40000e-01	    1.42108e-10	    1.47179e-10	    1.78114e-09	    1.79570e-09	    1.84918e-09	   -5.69517e-10	   -5.83494e-10	    3.60124e-09	    3.74350e-09	    5.03155e-10	    5.05599e-10	    5.21768e-10
    3.57168e+00	    1.40000e-01	    1.02450e-10	    1.06016e-10	    1.32032e-09	    1.33078e-09	    1.36958e-09	   -4.17137e-10	   -4.27236e-10	    2.63033e-09	    2.73153e-09	    3.67825e-10	    3.69557e-10	    3.81106e-10
    3.62220e+00	    1.40000e-01	    7.32112e-11	    7.56962e-11	    9.70470e-10	    9.77921e-10	    1.00581e-09	   -3.02902e-10	   -3.10131e-10	    1.90467e-09	    1.97600e-09	    2.66581e-10	    2.67797e-10	    2.75971e-10
    3.67407e+00	    1.40000e-01	    5.18397e-11	    5.35542e-11	    7.07056e-10	    7.12315e-10	    7.32175e-10	   -2.17982e-10	   -2.23107e-10	    1.36685e-09	    1.41665e-09	    1.91474e-10	    1.92320e-10	    1.98050e-10
    3.72735e+00	    1.40000e-01	    3.63578e-11	    3.75287e-11	    5.10425e-10	    5.14101e-10	    5.28104e-10	   -1.55406e-10	   -1.59002e-10	    9.71742e-10	    1.00617e-09	    1.36244e-10	    1.36828e-10	    1.40803e-10
    3.78207e+00	    1.40000e-01	    2.52468e-11	    2.60381e-11	    3.64959e-10	    3.67503e-10	    3.77276e-10	   -1.09717e-10	   -1.12214e-10	    6.84126e-10	    7.07675e-10	    9.60023e-11	    9.64001e-11	    9.91304e-11
    3.83833e+00	    1.40000e-01	    1.73502e-11	    1.78790e-11	    2.58351e-10	    2.60093e-10	    2.66841e-10	   -7.66744e-11	   -7.83889e-11	    4.76751e-10	    4.92687e-10	    6.69599e-11	    6.72283e-11	    6.90830e-11
    3.89616e+00	    1.40000e-01	    1.17948e-11	    1.21442e-11	    1.80982e-10	    1.82162e-10	    1.86769e-10	   -5.30156e-11	   -5.41795e-11	    3.28718e-10	    3.39380e-10	    4.62086e-11	    4.63878e-11	    4.76334e-11
    3.95566e+00	    1.40000e-01	    7.92797e-12	    8.15598e-12	    1.25406e-10	    1.26197e-10	    1.29306e-10	   -3.62518e-11	   -3.70324e-11	    2.24144e-10	    2.31193e-10	    3.15356e-11	    3.16538e-11	    3.24805e-11
    4.01689e+00	    1.40000e-01	    5.26617e-12	    5.41313e-12	    8.59100e-11	    8.64332e-11	    8.85057e-11	   -2.45023e-11	   -2.50193e-11	    1.51071e-10	    1.55675e-10	    2.12731e-11	    2.13501e-11	    2.18920e-11
    4.07992e+00	    1.40000e-01	    3.45506e-12	    3.54854e-12	    5.81543e-11	    5.84962e-11	    5.98602e-11	   -1.63608e-11	   -1.66988e-11	    1.00591e-10	    1.03559e-10	    1.41769e-11	    1.42264e-11	    1.45771e-11
    4.14485e+00	    1.40000e-01	    2.23766e-12	    2.29631e-12	    3.88768e-11	    3.90973e-11	    3.99831e-11	   -1.07865e-11	   -1.10044e-11	    6.61318e-11	    6.80195e-11	    9.32839e-12	    9.35982e-12	    9.58364e-12
    4.21176e+00	    1.40000e-01	    1.42971e-12	    1.46598e-12	    2.56513e-11	    2.57916e-11	    2.63589e-11	   -7.01723e-12	   -7.15572e-12	    4.29019e-11	    4.40856e-11	    6.05681e-12	    6.07648e-12	    6.21734e-12
    4.28075e+00	    1.40000e-01	    9.00611e-13	    9.22704e-13	    1.66942e-11	    1.67822e-11	    1.71402e-11	   -4.50181e-12	   -4.58852e-12	    2.74460e-11	    2.81773e-11	    3.87808e-12	    3.89022e-12	    3.97754e-12
    4.35191e+00	    1.40000e-01	    5.58935e-13	    5.72181e-13	    1.07095e-11	    1.07638e-11	    1.09862e-11	   -2.84609e-12	   -2.89952e-12	    1.73031e-11	    1.77479e-11	    2.44698e-12	    2.45435e-12	    2.50765e-12
    4.42535e+00	    1.40000e-01	    3.41510e-13	    3.49320e-13	    6.76712e-12	    6.80016e-12	    6.93615e-12	   -1.77188e-12	   -1.80426e-12	    1.07422e-11	    1.10084e-11	    1.52044e-12	    1.52484e-12	    1.55685e-12
    4.50119e+00	    1.40000e-01	    2.05269e-13	    2.09795e-13	    4.20863e-12	    4.22839e-12	    4.31013e-12	   -1.08544e-12	   -1.10473e-12	    6.56232e-12	    6.71888e-12	    9.29602e-13	    9.32189e-13	    9.51078e-13
    4.57954e+00	    1.40000e-01	    1.21272e-13	    1.23847e-13	    2.57410e-12	    2.58570e-12	    2.63397e-12	   -6.53745e-13	   -6.65030e-13	    3.94144e-12	    4.03187e-12	    5.58801e-13	    5.60294e-13	    5.71242e-13
    4.66054e+00	    1.40000e-01	    7.03606e-14	    7.17974e-14	    1.54695e-12	    1.55364e-12	    1.58161e-12	   -3.86773e-13	   -3.93249e-13	    2.32542e-12	    2.37668e-12	    3.29964e-13	    3.30809e-13	    3.37035e-13
    4.74432e+00	    1.40000e-01	    4.00508e-14	    4.08365e-14	    9.12620e-13	    9.16403e-13	    9.32293e-13	   -2.24563e-13	   -2.28204e-13	    1.34645e-12	    1.37493e-12	    1.91211e-13	    1.91680e-13	    1.95150e-13
    4.83103e+00	    1.40000e-01	    2.23442e-14	    2.27647e-14	    5.27994e-13	    5.30089e-13	    5.38930e-13	   -1.27825e-13	   -1.29829e-13	    7.64323e-13	    7.79815e-13	    1.08632e-13	    1.08887e-13	    1.10780e-13
    4.92084e+00	    1.40000e-01	    1.22043e-14	    1.24243e-14	    2.99245e-13	    3.00381e-13	    3.05193e-13	   -7.12551e-14	   -7.23340e-14	    4.24908e-13	    4.33150e-13	    6.04406e-14	    6.05762e-14	    6.15868e-14
    5.01391e+00	    1.40000e-01	    6.51850e-15	    6.63094e-15	    1.65953e-13	    1.66554e-13	    1.69114e-13	   -3.88539e-14	   -3.94210e-14	    2.31067e-13	    2.35350e-13	    3.28945e-14	    3.29650e-14	    3.34918e-14
    5.11042e+00	    1.40000e-01	    3.40034e-15	    3.45636e-15	    8.99428e-14	    9.02535e-14	    9.15816e-14	   -2.06979e-14	   -2.09887e-14	    1.22763e-13	    1.24934e-13	    1.74904e-14	    1.75261e-14	    1.77939e-14
    5.21058e+00	    1.40000e-01	    1.73000e-15	    1.75718e-15	    4.75763e-14	    4.77328e-14	    4.84043e-14	   -1.07574e-14	   -1.09026e-14	    6.36346e-14	    6.47067e-14	    9.07340e-15	    9.09103e-15	    9.22370e-15
    5.31459e+00	    1.40000e-01	    8.57202e-16	    8.70024e-16	    2.45264e-14	    2.46031e-14	    2.49334e-14	   -5.44691e-15	   -5.51738e-15	    3.21359e-14	    3.26508e-14	    4.58572e-15	    4.59419e-15	    4.65810e-15
    5.42269e+00	    1.40000e-01	    4.12999e-16	    4.18870e-16	    1.23033e-14	    1.23398e-14	    1.24976e-14	   -2.68268e-15	   -2.71590e-15	    1.57862e-14	    1.60264e-14	    2.25440e-15	    2.25835e-15	    2.28824e-15
    5.53513e+00	    1.40000e-01	    1.93153e-16	    1.95757e-16	    5.99548e-15	    6.01234e-15	    6.08546e-15	   -1.28300e-15	   -1.29818e-15	    7.53045e-15	    7.63901e-15	    1.07623e-15	    1.07802e-15	    1.09157e-15
    5.65217e+00	    1.40000e-01	    8.75260e-17	    8.86432e-17	    2.83304e-15	    2.84058e-15	    2.87335e-15	   -5.94746e-16	   -6.01450e-16	    3.48196e-15	    3.52943e-15	    4.98008e-16	    4.98788e-16	    5.04730e-16
    5.77410e+00	    1.40000e-01	    3.83519e-17	    3.88143e-17	    1.29554e-15	    1.29880e-15	    1.31299e-15	   -2.66696e-16	   -2.69554e-16	    1.55748e-15	    1.57752e-15	    2.22924e-16	    2.23253e-16	    2.25769e-16
    5.90125e+00	    1.40000e-01	    1.62146e-17	    1.63988e-17	    5.72127e-16	    5.73479e-16	    5.79398e-16	   -1.15437e-16	   -1.16610e-16	    6.72485e-16	    6.80633e-16	    9.63238e-17	    9.64576e-17	    9.74831e-17
    6.03396e+00	    1.40000e-01	    6.59881e-18	    6.66931e-18	    2.43423e-16	    2.43963e-16	    2.46336e-16	   -4.81165e-17	   -4.85793e-17	    2.79630e-16	    2.82812e-16	    4.00816e-17	    4.01339e-17	    4.05355e-17
    6.17261e+00	    1.40000e-01	    2.57837e-18	    2.60421e-18	    9.95307e-17	    9.97377e-17	    1.00650e-16	   -1.92643e-17	   -1.94391e-17	    1.11690e-16	    1.12881e-16	    1.60206e-17	    1.60402e-17	    1.61909e-17
    6.31760e+00	    1.40000e-01	    9.64545e-19	    9.73583e-19	    3.90007e-17	    3.90765e-17	    3.94114e-17	   -7.38765e-18	   -7.45073e-18	    4.27325e-17	    4.31583e-17	    6.13370e-18	    6.14069e-18	    6.19471e-18
    6.46939e+00	    1.40000e-01	    3.44394e-19	    3.47403e-19	    1.46012e-17	    1.46277e-17	    1.47448e-17	   -2.70534e-18	   -2.72701e-18	    1.56131e-17	    1.57580e-17	    2.24256e-18	    2.24494e-18	    2.26337e-18
    6.62847e+00	    1.40000e-01	    1.16971e-19	    1.17921e-19	    5.20546e-18	    5.21422e-18	    5.25311e-18	   -9.42847e-19	   -9.49906e-19	    5.42934e-18	    5.47616e-18	    7.80343e-19	    7.81112e-19	    7.87081e-19
    6.79539e+00	    1.40000e-01	    3.76505e-20	    3.79338e-20	    1.76073e-18	    1.76347e-18	    1.77568e-18	   -3.11574e-19	   -3.13747e-19	    1.79032e-18	    1.80461e-18	    2.57481e-19	    2.57716e-19	    2.59542e-19
    6.97073e+00	    1.40000e-01	    1.14383e-20	    1.15177e-20	    5.62771e-19	    5.63579e-19	    5.67190e-19	   -9.72327e-20	   -9.78621e-20	    5.57537e-19	    5.61642e-19	    8.02336e-20	    8.03009e-20	    8.08268e-20
    7.15517e+00	    1.40000e-01	    3.26496e-21	    3.28580e-21	    1.69217e-19	    1.69440e-19	    1.70440e-19	   -2.85263e-20	   -2.86969e-20	    1.63240e-19	    1.64344e-19	    2.35054e-20	    2.35235e-20	    2.36653e-20
    7.34943e+00	    1.40000e-01	    8.71269e-22	    8.76361e-22	    4.76300e-20	    4.76874e-20	    4.79457e-20	   -7.82884e-21	   -7.87195e-21	    4.47125e-20	    4.49892e-20	    6.44200e-21	    6.44653e-21	    6.48214e-21
    7.55432e+00	    1.40000e-01	    2.16175e-22	    2.17327e-22	    1.24826e-20	    1.24963e-20	    1.25582e-20	   -1.99899e-21	   -2.00908e-21	    1.13953e-20	    1.14595e-20	    1.64270e-21	    1.64375e-21	    1.65203e-21
    7.77076e+00	    1.40000e-01	    4.95655e-23	    4.98053e-23	    3.02755e-21	    3.03056e-21	    3.04421e-21	   -4.71991e-22	   -4.74165e-22	    2.68580e-21	    2.69954e-21	    3.87376e-22	    3.87601e-22	    3.89378e-22
    7.99974e+00	    1.40000e-01	    1.04346e-23	    1.04805e-23	    6.75276e-22	    6.75887e-22	    6.78657e-22	   -1.02394e-22	   -1.02824e-22	    5.81711e-22	    5.84413e-22	    8.39411e-23	    8.39853e-23	    8.43353e-23
    8.24239e+00	    1.40000e-01	    2.00656e-24	    2.01456e-24	    1.37807e-22	    1.37919e-22	    1.38433e-22	   -2.03056e-23	   -2.03834e-23	    1.15185e-22	    1.15669e-22	    1.66286e-23	    1.66365e-23	    1.66995e-23
    8.50000e+00	    1.40000e-01	    3.45379e-25	    3.46584e-25	    2.52211e-23	    2.52391e-23	    2.53218e-23	   -3.60882e-24	   -3.62100e-24	    2.04322e-23	    2.05076e-23	    2.95133e-24	    2.95255e-24	    2.96236e-24
